tweet_id,emotion,text
1751468153,worry,"right now, im on the Internet Cafe"
1957677153,surprise,"getting dressed to go to Granny's,another day of now twitting"
1695375151,neutral,"@bernadeth oic, where in Cavite? no sorry im not from America ... if you can see my profile, there's no word like America there"
1957145833,neutral,@curligirl morning hon. what you having for breakfast? I cant decide
1964699067,sadness,"Shipwrecked all weekend  license wasn't suspended, it got cancelled. Can't take the risk driving and no one lives near me"
1964042635,worry,@tinyraisins Im in so deep its disgusting. I would even take a LITTLE help. BUt alas i sense it will never happen . . .
1961374293,worry,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that!
1694930319,neutral,@ayou055 nope... it is telling you that you want cameo creams
1966213715,hate,"@annettestarbuck heck yea that beats traffic!  Im on the stinkin toll road (paying to sit in traffic, nice) no milkshakes out here"
1694420534,relief,"Slept like a log last night, now I'm full of energy"
2816196289,anger,I am furious about what happened yesterday!
1753516399,neutral,yeh. merch shopping to look fab.
1957199558,neutral,@CheetahmamiBia oooo ok   why  havent you accepted my friends request
1753051436,fun,is addicted to the pet society app on facebook
1963603407,sadness,"@jgooden When you put it that way... it doesn't make much sense, does it?    ROTFL!!"
1694533027,love,@aaraddict #MusicMonday I agree it's just an excuse for me to tweet music for hours on end
1752018109,happiness,http://twitpic.com/4wdgr - Yay! I'm a blonde again!! I feel so girly
1958096967,sadness,"@Ste1987 Feel your pain with the hayfever - forgot to take mine yesterday, again."
1965939521,worry,"@BuzzEdition You're welcome. Hey, have you sent love @CTK1 's way? In hospital today for surgery to sort old motorbike accident"
1962998161,neutral,@dealseekingmom No problems here
1965826840,worry,@djeebus i cant drink cause i dont have a dd to take of home
4829441443,boredom,Everything feels slow and uninteresting today.
1752053563,fun,I sewed my shirt  and I fail at screaming v_v but I had a quesadilla!  Quesadiaas are bombbb &lt;3 I will try and scream another day! :]
1753236548,relief,"Sasha's helped too, of course"
1956988477,neutral,@willxxmobb work at 6am. Gotta go to bed soon
1961825851,happiness,@DEWz_PingPong Awww I'm teaching my son (when I have one) those manners!  Too many boys are lacking those!
1962484540,worry,@brooke_nichole i miss my earrings  lol you should let me know when your close by
3048969494,fun,"This party is amazing I""m having a great time!"
1957436693,happiness,wishes she would call him ...   *hc*
1753451172,neutral,@GiancarloN Good morning
1694347956,enthusiasm,@textualoffender Good Luck.. mine 3rd day today !
1684457965,fun,"This party is amazing I""m having a great time!"
1752674435,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
1962106782,worry,watching Gilmore Girls reruns!! Don't know what else to do for the day
1962175195,empty,I'm bored at work
1753713523,love,Happy Mother's Day!
1963754967,neutral,is never around for the sl100 quiz   I want water park tickets waaaa
1752725440,neutral,&quot;To boldly go where no one has gone before...&quot;
1752322372,worry,"@TheDailyBlonde No i am not a mom or dad, hmm well I will forward the link to my mom.  I am embarrassed now"
4745018455,anger,I am furious about what happened yesterday!
1963304624,surprise,Holy moley! It's raining cats and dogs here! And I just got snazzified by Min at Salon Mint!
1753178512,love,"@delamarRX931 haha, happened to me a lot of times. Know the feeling. Happy mums day to ur mom too delle"
1694147323,neutral,"Control which tweets u post on Facebook by using a hashtag, check out this awesome easy app!  http://apps.facebook.com/selectivetwitter/"
4375965041,enthusiasm,This trip is going to be incredible I am counting down the days!
1753665803,neutral,@israeliwine They should add Dunkin Donuts to their menu too.
1694089960,empty,@prwebmobilenews Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!
1962841827,enthusiasm,@deeliciouz Even without the dressing they're still over 500 calories. I love that flatbread.
1753711004,happiness,haha gunna go buy a whole bunch of emo/punk clothes
1695654583,neutral,@JerryShaw lol get some then!!  n give me one too
1694706594,worry,Thank you all so much! Hopefully everything will be okay  Tons of kisses to all of you ) http://tinyurl.com/dxa8xg
1752963429,surprise,@bella88love I was gonna go for aiden but I had a girl so I went with scarlet
1963811579,worry,sitting in the car with my cat. he keeps meowing and i feel so bad
1695728817,happiness,"@melindarice same here, as long as i get to watch it somewhere i'm happy"
1693978789,neutral,"Time to watch OP, then some Dead Like Me, then sleep."
1963195651,worry,"In French trois, nobody is sitting next to me. I feel a little lonely..."
1966160451,empty,Boo Im lonely and bored
1753869182,happiness,mOod. was way too much fun. lol..  I lOve to dance TEchno !!! &lt;3 ... life.lOve.stress &amp;&amp;. set backs &lt;3 gnite
1753196998,love,"3:31 loved the rain this morning,"
1961188382,sadness,"is enjoying a yummy salad, but missing her avocado  that's what happens when your husband does the grocery shop."
1965428912,neutral,@lwmedium when i go to the ticketmaster site it says &quot;no lisa williams events to be found&quot;
1965278605,enthusiasm,"Come on, man, give me some slack!"
1753310430,fun,"Now, lets do funkey stuff, talking with magento, through xmlrpc with codeignite and output with amf (Zend) to flash"
8854986089,anger,I am furious about what happened yesterday!
1752383775,love,Happy Mother's Day to all the moms out there!
1694856199,fun,Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!
1695441046,happiness,Good Monday to all. It's still wet outside but inside I'm sunny  I'm feeling a surge of warmth and energy. This will be a good day!
1957381579,neutral,"i now have 3 new videos on my ipod, i delted a few so i could replace them"
1956996765,happiness,"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho."
1960491550,hate,"EVIL CREDIT CARD COMPANIES!!  God, and just when I was starting to *build* my credit again - I get this stupid 'ding' from them!"
1695343996,happiness,"@David_N_Wilson C'mon, I like the superpower explanation better! LOL"
1751749429,neutral,"@terbear59 yes the new one, I adore both though  who doesn't love Vincent!!!"
1964982438,worry,@jwphillips I have no IPhone (poor credit!).    But I cannot live without my cell phone! I am on mass transit every day!
7047492429,empty,"I don""t react to anything anymore it all feels blank."
1695580000,neutral,@LaBellaBYTCH wassup with u this morning.
8949837707,anger,I am furious about what happened yesterday!
1961745706,neutral,"I'm sitting in altanta. It's raining in boston. Yay for flying in the rain, that should help with my fear."
8592312532,enthusiasm,This trip is going to be incredible I am counting down the days!
1965503761,sadness,"@iHolleeee i miss you too; i need to talk to you, i keep screwing up ..  lovee u !"
1961268137,sadness,I really miss my phone  i cant wait till my new one comes
1752054535,happiness,played okami for 14 hours today
1694704925,neutral,Sunshine is back....... having a hair day  new due
1965556827,worry,@candyisrad  what's wrong with debbie?
1753029845,surprise,"i think i just about have all my info syncing properly between my mac, mobile me, and iphone. yay! finally"
1962772259,worry,Wonders if I'm d only 1 dat n church sumtime nt knowng certain sungs. Seems like erbdy knows it but u? Quickly feel bad cnt sing along .
1962698738,worry,Im downloading manually the oooiifull.mp4 movie by @leebrimelow as it seems the only way to see it fully
1964644717,happiness,The heat is here!!!
1966092716,neutral,"@bkkrakora ew, i used to get &quot;suicides&quot; in mid. school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too."
5250223063,fun,This party is amazing I having a great time!
1964248656,happiness,@stonezoneshow http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy
1961049328,surprise,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going TWAT !!
1695219488,sadness,@shonali hello- i'd like a little chat- but can't DM you- is there a mail id?
1961278872,sadness,"Really good concepts at #mozconcept. I *really* love to send something mine, but no time"
1963197827,neutral,@angie_z i cant even think about anything that smells like alochol  lol
1957722183,happiness,"Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations"
1695691899,neutral,@darthvader  May the 4th be with you too
1962252474,sadness,@xbooernsx I am so jealous. I want a free hamburger
1752848191,neutral,Hanging with @lacedwithvenom for the weekend
1751175609,neutral,Changed my username
1751395740,happiness,@Deejai Nice to meet you toooo  Good to know another one of my followers ACTUALLY speak!
1753742818,worry,"Just got back from AC. Why am I not freaking out of the midyr exam ? :o HAPPY MOTHER'S DAY, MUMMY"
1694110484,neutral,"@shihadchick take it. mmm, definitely."
1961991533,hate,is fed up of stupid bots adding me
1960999082,sadness,@frazzel It wouldn't let me download it cos it said I'm the UK. I had a little cry.
1962653878,worry,thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go
1960952741,neutral,i have a fever
1962875799,love,"@nzinghashakur for...the...loss. dumbface  ...him, not u. what u up to on the wknd? i wanna seeeeeee ya!"
1751818540,empty,"@Lyricist_Juice yeah u do suck, but....... every 1 can't suck &amp; still look BEAUTIFUL like u do"
1961081867,sadness,Damn fallout 3 is a hard game
1957357393,hate,My stomach is killing me do j can't sleep
1695657297,happiness,death cab for cutie and slouchy barets  its a good way to start the day.
1753028785,enthusiasm,Night peeps. Hope you all had a great day! Untill tomorrow.
1965307368,sadness,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t"
1752620228,love,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us"
1753729382,neutral,"blogging, cleaning and chatting while listening to phoenixfm"
1961517040,worry,@laurenvdw ahh when i was there it was closed
1962907467,worry,@juliedarling supposed to be visiting Austin Sun-Thurs..but not feeling well since vaca.  Would've said hello for sure!
1957050633,hate,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1963937023,neutral,"@tchetelat Not as much as I did with Tweetie. It didn't jive with me, which is why I looked at Tweetie. Can't use either now, no iPhone."
8596351730,enthusiasm,This trip is going to be incredible I am counting down the days!
5655095375,fun,This party is amazing I having a great time!
1694162795,love,@tedmurphy Thanks for the follow. I'm loving the energy on your site. The spaz in me can't help but be drawn to you  http://www.ted.me/
1963463621,worry,NO MORE MSHS!!!!!!!! Gotta go to work...too tired
1751322336,surprise,"what? you thought I did it all for mom of the year award? nope, tad bit more selfish than that:"
1694955202,enthusiasm,@EvilGayTwin I hope you like your new sat nav
1964703792,neutral,awww  Lukes been evicted from the Quiz
4661745202,enthusiasm,This trip is going to be incredible I am counting down the days!
1694685434,enthusiasm,@red_hawt Hmm..  Interesting choice.
3675306892,boredom,Everything feels slow and uninteresting today.
1961517510,worry,About to take meds I take that percentage back... feeling worse
1753632141,happiness,@SamBennington hey Samantha welcome  and happy mother's day!!
1694239107,neutral,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?
1753744727,happiness,@vixx1983 haha so the whole worlds there then lol
1965367460,worry,@apunbindaas ......when I find chays keys  im gonna clean my room up tomorrow. They'll pop up
1962718160,surprise,@totalblonde70 ohh i would def give it 2 u but tht was kenyatta's cam not mine  sry but i want tht pic 2
1961123841,sadness,@JinxCat I have been failing at cooking lately  makin me sad. Duno how to cook for less than an army. I need to practice flour tortillas.
1695845846,neutral,"@lamacq Si seguisses als stormtroopers, a Jabba The Hut i a Death Star te n'hauries enterat abans que jo!"
1753313524,happiness,@ArchNiaLeitl Hello my friend...you found me on GBW? How are you doing? Glad to see you twitter but I have to learn German
7378081139,boredom,Everything feels slow and uninteresting today.
1961658672,sadness,@jhaywardbenzal ouch. I hate it when that happens.
1957665077,hate,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min."
1963004477,hate,My ear are popping.
1752672186,happiness,@erzonline Thanx... sorry not trying to rub it in... I just get excited... been working hard to make that dream come true for awhile
7343729658,boredom,Everything feels slow and uninteresting today.
1957519335,hate,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
1695730683,neutral,@TerreMum It's http://chelseavantol.etsy.com xo
1695728500,sadness,sooo long twitters! I'm off to Cuba
1961747519,hate,@bitterpurl I don't even look at their fabric unless I need polar fleece.   It's worth the extra $ to go to Needle and Thread.
7429725466,anger,I am furious about what happened yesterday!
2304683889,anger,I am furious about what happened yesterday!
1964829139,sadness,8 of my 11 followers are random spammers
1962101922,sadness,"@yelyahwilliams alright. i REALLY wish you guys could've done a show in tennessee  because now, i can't go to one of your shows :'("
1694954454,love,"who is that girl i see, staring straight back at me, when will my reflection show who i am inside..."
1694256632,happiness,"Didn't get bitten by a rabies infested person last night  yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun"
1752255763,happiness,@BoyceAvenue hey guys it's leann. . i dont know if you remember me but i just wanted to say that i'm very excited to see you guys go far
1964367126,love,"@dollymix184 Wow, I've officially lost all faith in Britain, looks like our wishes weren't met, sadly"
1751574643,worry,GOOD MORNING TWEETER WORLD!
3726231568,empty,"I don""t react to anything anymore it all feels blank."
1960589831,surprise,The NVIDIA ION-based Lenovo IdeaPad S12 (  http://is.gd/J6Zy ) is awesome.  Fn key to left of Ctrl makes it non-starter for me though
1961539060,hate,I need a blankie  this trains an icebox
1965738226,love,@punslingerr  i love jeopardy ...take that!
1695029834,worry,@joshtastic1 so you are like the rest of us on this miserable bank holiday.then LOL
1751429256,happiness,@eeeegads thank you
1695081005,fun,@tweeterdiva It's easy.....just turn your keyboard upside down
1694586312,sadness,@FotoWala Nice - your book will be a ready reckoner for new stuff next time I'm there!
1957737219,neutral,need to get a hand
1694275599,happiness,"@ElvisHsiao  The website I'm developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too"
1752021840,fun,"@Candice_Jo you'll have a drink bc the race is over...I'm telling you,it's an addiction that leads to Elvis presiding over our wedding"
1957252272,worry,worried about Mr. Socks tonight.
1753904399,happiness,the sunset view is SO beautiful from my room!
1694666371,fun,@mitchelmusso hey... Your on MY mind.
5573284113,fun,This party is amazing I having a great time!
1695056626,neutral,"@danalar  Yeah, I posted it in the news blog yesterday."
1957290577,surprise,"NOOOOO! serena and darrian don't remember each other, and i've been waiting all day to see them confess their love"
1965818342,neutral,Nothing to do tonight.
1963001219,worry,@modulista You're in Miami right? I don't see a hand delivery in your near future unfortunately
1751467978,neutral,Sitting waiting for dough to rise. There's something about it that calms me down. Maybe the knowledge that I'll have cinnamon rolls soon
6617323524,anger,I am furious about what happened yesterday!
1965980226,surprise,It's a really warm day in Seattle! My reeses chocolate is melting!!!
1753272874,relief,"goodnight and good bye to all of you, hope you have the best of dreams"
1957743749,neutral,@LimeIce awww... dangness!  i cant wait to see the picture!  lime green elements...wooot!
1964789327,worry,@kterwin I keep trying to talk myself out of Australia by thinking of the jet lag  So far it isn't working... I still want to go!
1752963461,happiness,home now!
1753601619,surprise,Morrningg  just slept for 12 hours and now i have a headache D;
1964005988,neutral,I tired today I think I am gonna take a nap before our friends come over tonight....I miss him and wish he was off restriction already...
1695163037,neutral,"ey twitters! home again from school, and i'm still cold. and i haven't planned nothing today.. just take it easy"
1694455435,neutral,"@busara7 Im Duong in VietNam. Where r u from? I'm 19. I dont understand what you wrote down in twitter, please tell me! Thanks!"
1753822789,neutral,@kennywormald ohh I was so confused!:p I haven't seen it. It's your favourite?
1966338502,worry,Having a bad day/week
1957249020,neutral,Ugh cant sleep on  this bus.  still have like 5 hours
1694256464,happiness,"houstatlantavegas, sooner than later, nov. 18th, a night off, successful . over and over for the last 2837 hours - heavennn"
1963481173,sadness,@LiveFreeT because your mean to me and it makes me sad!
2143124485,fun,"This party is amazing I""m having a great time!"
1753253858,happiness,"@amedawg18 Haha, that's great. Yeah, Zachary Quinto as Spock is really awesome indeed!!!"
1966191822,neutral,I was the blue  lol http://twitpic.com/67zgz
1964455096,sadness,"How did I give birth to a SCREAMER?? I hate screaming children!! I guess I hate screaming children besides my own, now."
2357004775,empty,"I don""t react to anything anymore it all feels blank."
1695730935,neutral,@FredroC1469 most of the time
1751395386,neutral,@ZnaTrainer How are you today!?
1753853492,worry,"ssshhh everybody, I think @dagadong is asleep... don't disturb him."
1694145686,fun,Design galore! Yayyyyyyy  progress beyond my imagination. Now...to get my flattie to sort out the Internet to send orders out!
1753157461,love,@NKOTBSummertime Sweet i'm 5'3 so perfect for me
8786113707,boredom,Everything feels slow and uninteresting today.
4029186746,enthusiasm,This trip is going to be incredible I am counting down the days!
1965724413,worry,"@KSdaisy Oh, that sounds bed..poor girl"
1963542019,neutral,it always rains right after i get my car washed
1694745655,sadness,up late last night  .... Oracle from 8 to 4:30
1694588075,worry,@craigend I only do computers. Am hopeless at everything else
1957292251,worry,@larrysullivan sorry i couldn't fit hal's name
1958074722,worry,"sigh, still SEOs are submitting their client sites with part or no contact information on, I really don't know how to make them read"
1694013504,neutral,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee
1695001649,enthusiasm,@josh909 thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed
1962960950,sadness,"@kurttheobald No problem. Unfortunately, I think it was just something I had to sort out on my own."
1752473926,happiness,"@Mingo123 SUFFICATION NO BREATHING. It's okay. There'll be more. You're invited to mine, but I can't promise fun times.  *Jinx"
1965387005,worry,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.
1751213986,happiness,"@angusmaclean yeah I've been there, my son is two so we go to only the kid friendly places now;) congrats on the baby!"
1958039354,worry,"We'll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. Legs will stay behind"
1962061954,worry,i can't sleep.  amp.
4282755804,anger,I am furious about what happened yesterday!
1694034217,love,i likee you  a lott lott .  think you really hot hot (8) good night
1958106557,neutral,Work today
1695580173,happiness,&quot;I will stumble.. I will fall down... But I will not be moved  &quot;
8078838383,empty,"I don""t react to anything anymore it all feels blank."
1695341452,neutral,@corkyloowho haha  @Jonasbrothers y'all should REALLY hurry up and announce AUSTRALIAN tour dates. it's been 3 freaking MONTHS! @thePISTOL
1957248267,worry,its raining  now my hair will gett all gay
5375534111,enthusiasm,This trip is going to be incredible I am counting down the days!
1957763616,neutral,@vxpresxv aww... me too
1694768896,love,"I feel funny. Hmmp, better be an amazing fucking day. why not?  I LOVE HOW I KNOW SAMMY ROVIN GOT A TEXT ABOUT THIS TWEET &lt;3333"
1957031520,worry,"@jmoriarty I don't even want to know WHY you know about VHEMT, but don't go - we'd miss you"
4506794503,empty,"I don""t react to anything anymore it all feels blank."
1963597465,happiness,looking at this website!! should be working!!
1694906890,fun,Doing make up for the school musical this week aaah
1752918255,love,@09Casper oooooo. i like that too! anywhere near mommy is good for me.
1965387343,happiness,Definitely need to work out after this business trip- too much free food and alcohol. I'm sure I've gained a few pounds.
1963821105,neutral,ugh... only 1 3/4th hour and i will be 19...
1963507999,surprise,They gave me a regular coke instead of diet. Really??
1964739225,worry,Heading home in the rain  no pool today...guess I will hit the treadmill instead.
1694383010,happiness,enjoying my new car
1751681873,neutral,@michaelqtodd read your status update &amp; just wanted 2 b sure I was on your follow list  Hope u r having a wondefl wkend Michael~blessings
1958076301,neutral,#liesboystell buzy this week
1961501119,neutral,Ok I might be a lil slow what does &quot;FF#&quot; mean?!  http://myloc.me/1Zx6
1961998706,sadness,"being lazy the rain does that to me  gym&amp;&amp;tanning is possibe, work &amp;&amp; a small social gathering around tha corner"
1965564586,sadness,i love me some americana- but no movies to see
1962110452,worry,@lram2 What!?!?! I can't believe I had to find out this way...don't you ppl contact family first??!!? I'm so sad!  Who was it?!?1
1966351937,worry,@zarlana I took my ring out...
1961992143,neutral,Is waiting for sumone to come online
8261795316,empty,"I don""t react to anything anymore it all feels blank."
1965428439,fun,playing at my old school playground still the same except them lame ass got rid of the tire swing
1961611230,love,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan"
1965738630,sadness,@suewaters Sorry - I have failed to grasp your meaning
1752157490,happiness,"thanks mom, we love you too."
1957141723,neutral,@soonseeofpred becuz you braggin
1751784910,love,loving life lately!!!!  Looking forward to going to see Samantha! Hanging out with Natalie right now!
1961371221,worry,@dulcedementia   poor Stuart...    I was wondering where he was!  Moving day today!I expect a welcome cake or case neighbor .... hehehe
1961097186,neutral,@MattTerry You can't make it down to NYC at all when I'm there huh?
1961243868,surprise,@alenadoma apparently a looong time seeing as they seem to be everywhere except LA
1963376645,worry,Looks like no diamond ball for me
1964543748,neutral,Didn't get a band leadership position
1752749875,neutral,@Whitney0925 You be a good girl Whitney
1694856682,neutral,May the 4th be with you -&gt; heute ist Star Wars Day
1753584338,worry,"@iRobC Well there's you, another Twiiter person...erm...difficult to say really...   Let's just say that you could fit all into a minibus!"
1965218071,worry,"@JonathanRKnight Oh, you poor thing!!    So sorry, babe...."
1965958332,worry,@ladymaryann No news yet
1963545918,worry,@KMC1121 lol... im going to log off for about an hr lolz b4 I lose more followers  keep the #NOFAKERY movement going!
1965564299,sadness,"@CurvaceousDee aw, gutted"
4992730791,enthusiasm,This trip is going to be incredible I am counting down the days!
1957726936,worry,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along
1753711019,neutral,changed my h/p number go online msn messenger to see
1962267346,neutral,@bcabeza I'm going to jordan &amp; jeffs wedding next weekend in atl.
2968095696,fun,This party is amazing I having a great time!
5449051860,anger,I am furious about what happened yesterday!
8743026492,anger,I am furious about what happened yesterday!
1966408694,fun,@JESS_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks
1753274705,worry,words to live by  ? http://blip.fm/~5z3ij
3488503054,fun,"This party is amazing I""m having a great time!"
1960859052,neutral,goin to work
3902885329,fun,This party is amazing I having a great time!
1752353996,neutral,@Freakonomy hahaha thaanks!  iï¿½m from brazil!
6314042875,boredom,Everything feels slow and uninteresting today.
1694906321,neutral,@nikki75 - redbull has the same amount of caffine in it as a cup of coffee. You're theory is quashed Nicola
1960536520,neutral,Playing Monopoly Jr. with the lil one.. Cheating isn't as much fun when the other person has absolutely no idea
1962568968,neutral,"@davidlem Re: meetings, you were right.  My afternoon has started to fill up"
4919699021,fun,This party is amazing I having a great time!
1751501993,worry,@superbjorn as always  how are you?
1753073869,love,@cacsb911 thank you cici  right back at ya!
1966220125,worry,@thecapillary i noticed that you were on the same hallway....shitty   No worries about the BBQ....I'm hoping there will be more to come!!!
1753073075,fun,On her way home from prom  so fun!
1966087099,neutral,"@tristanhilliard oh nos, what happened"
1965211595,worry,That sucks that u have 2 go through that  id b pissed 2
1752256387,neutral,@MyPreciousKid - i can do &quot;Nana&quot; or &quot;Nana Rocks&quot; for you in rhinestones &amp; do printed onesies for them &quot;my nana loves me&quot;
4447666849,fun,This party is amazing I having a great time!
1961253667,worry,"This Wired article should have mentioned R, but didn't  http://tr.im/mNON #rstats"
1753500206,neutral,"@dulani247 Yep, I do."
1695221225,happiness,"@MasterSavage  cool, i saw it now in the link thanks"
1695027156,love,Think I'll go enjoy the sun's rays again...I LOVE being off work
1694930947,neutral,@dbdc Meant to ask how did the other night go? Did you enjoy the fight...did yas have an all-nighter?
1753219277,surprise,@poptrashmusic How's your dog?
1961886906,neutral,I wish the weather would make its mind up! Also wish I could hurry up and get my new song up on myspace
1957725660,neutral,Deucie picked up by his sitter for the weekend.
6154833376,anger,I am furious about what happened yesterday!
1695281370,love,Loves Miley's song The Climb and loves the video  xxx
3153327171,enthusiasm,This trip is going to be incredible I am counting down the days!
1694127994,fun,lol  Check this video out -- New Minute Maid Commercial http://tinyurl.com/cplt7p
1694663891,worry,Nugget bit Jack. I told him not to poke the poor hamster!
1753176526,happiness,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol
1960561437,worry,I am never going in to town on a sunny friday in half term again. eugh got no electricity
1957285542,worry,@starlingpoet lol.. that's worrying
1753095035,enthusiasm,@npyskater Thank you!
1963278778,worry,@burdr &quot;Restoration of the site would also take place as part of the Banks proposals&quot; - after the birds have gone? Avocets there this yr
1254899459,boredom,Everything feels slow and uninteresting today.
1963547047,neutral,"Well, #Evernote is giving away Wireless SD cards 4 fllwng thm on twitter &amp; tweeting abt #evernote_eyefi But US/CAN only  http://tr.im/mPxn"
1753052017,love,@liltwist twist cld u follow me  ill love u forever
1962948860,worry,Fiona is sad because there wasn't enought room in Megan's suitcase for her  http://apps.facebook.com/dogbook/profile/view/5163602
1752772780,love,"Oh, and before that last tweet i spent about half an hour on brushing my teeth with my new electric toothbrush! I feel great"
1963704776,sadness,@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx
1964381030,sadness,@itslisali Too bad I can't come!  Enjoy urself tho.
1966175506,neutral,"missing my granpa, goingo to church, its been two hard months without him!!"
1966262349,surprise,@xhotandfatx you gotta follow &quot;BOOBFEED&quot; its incredible. They tweet 4-10 a day. With links to free breasts. Its my favorite tweeter
1753498416,neutral,new on twitter
1753365978,sadness,HaPPy MothErS Day!!! Feliz Dia deLAS MAdres  mine is already in Heaven.. =( Miss you...
1753293662,happiness,i just realized im off tomorrow. goin to the beach! who wana come?
1966094491,sadness,"Grandma Caminker passed away today.  She will be missed, but may she rest in peace."
1963126649,anger,"Wow, I'm really bored... and pissed I left my library card when I had to take the Booky Wook back..."
1752748099,love,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there
3354782033,fun,This party is amazing I having a great time!
1961081604,sadness,"I miss my Jeep  Now I have to bum a ride to the dreaded, horrid Walmart. Boo."
8170668837,anger,I am furious about what happened yesterday!
1695376717,neutral,@thinksmith we need to talk  you are one step ahead... i know another two people who are also one step ahead
1694036007,neutral,@DavidArchie alright!  you should go to the market and haggle them! )
1661980700,enthusiasm,This trip is going to be incredible I am counting down the days!
1752723286,worry,@Nemone1 going to imax @130am
3197101606,fun,"This party is amazing I""m having a great time!"
1752158239,happiness,"@clairezee86 fo sho, im down"
1753851827,neutral,@j4mes_c ive sorted it now operating system and all apps are on a seperate 60gb drive
1960717528,surprise,@Yampolito That will make things fair. My poor Tiger has no claws or nutz
1753775490,neutral,@cherylelapitan Should be a good one even w/o #Yao in the middle. Expect the #Rockets to play #Kobe hard. Nothing the mamba can't handle.
1751142389,enthusiasm,"@MCFAN247 Glitter, she sings on it!"
1957469992,worry,Getting that funny feeling that usually indicates I'm sick. Great....
1750964743,neutral,@retrorewind thanks
1752018738,fun,@PrincessSuperC good luck C have funn!
1957183897,sadness,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it
1753498357,happiness,@PeteMoring Well it's nice to 'see' you. Have a great day and tweet again soon
1964802131,neutral,@miniatus  I wish I could !!!!!
1960544570,happiness,@littlelaughalot nice! it's days like today I wish we had a garden
9401339535,enthusiasm,This trip is going to be incredible I am counting down the days!
1694072328,enthusiasm,"@mafraederscheid did the house sale go OK? Hope so, really like your daily painting today, have a creative day"
1965653120,neutral,"@opieswifey Unfortunately, no."
1964085151,neutral,just when i get the music to start playing..i clicked &quot;home&quot;
1963822146,sadness,@FreyaLynn dude fail.  i know exactly where this place is too
1753758449,happiness,like why the fuck am i still up...maybe because im drunk as hell and had a great time tonight..shit was crazy
1964870192,neutral,Of the back of their heads  http://yfrog.com/0zywwj
1965821351,surprise,@nicca_ no idea what that means bb
1960809017,worry,sorry guys i didn't sign in for a while  sorry every1
1966246529,sadness,@owl311 that makes me sad...
1962696632,sadness,i neeeeeeeed music suggestions but no one will give them
2277463726,fun,This party is amazing I having a great time!
1957471166,worry,"@thatlass yeah, it's gonna be rubbish!"
1751886103,love,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..
1694111097,surprise,@hitrecorders! please follow @FollowHitRECord so that we can keep our updates and stuff there  use it to spread word
1752748145,happiness,@jbrigante haha. I'm on drink #2. Cheat day for me
1966335016,worry,@Laurie_J We're in the same boat.
1961910246,worry,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale
1695279795,enthusiasm,ok I promise to become interesting if you follow me
7386535683,enthusiasm,This trip is going to be incredible I am counting down the days!
1964377335,sadness,fridayyyyy!!.... but i'm working
1965929390,worry,fighting a cold.
1696003476,sadness,At school. Blagh. Yay I'm getting the IPhone in August!!
9830887994,empty,"I don""t react to anything anymore it all feels blank."
8359758861,fun,"This party is amazing I""m having a great time!"
1957139587,sadness,its funny. i'm kinda sad on my last day
